timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786643245603,58365000,60000,1785000,0
1786643246603,58425000,60000,1725000,0
1786643247603,58485000,60000,1665000,0
1786643248603,58545000,60000,1605000,0
1786643249603,58605000,60000,1545000,0
1786643250604,58665000,60000,1485000,0
1786643251605,58725000,60000,1425000,0
1786643252605,58785000,60000,1365000,0
1786643253605,58845000,60000,1305000,0
1786643254605,58905000,60000,1245000,0
1786643255605,58965000,60000,1185000,0
1786643256605,59025000,60000,1125000,0
1786643257605,59085000,60000,1065000,0
1786643258605,59145000,60000,1005000,0
1786643259605,59205000,60000,945000,0
1786643260605,59265000,60000,885000,0
1786643261605,59325000,60000,825000,0
1786643262605,59385000,60000,765000,0
1786643263605,59445000,60000,705000,0
1786643264605,59505000,60000,645000,0
1786643265605,59565000,60000,585000,0
1786643266605,59625000,60000,525000,0
1786643267606,59685000,60000,465000,0
1786643268607,59745000,60000,405000,0
1786643269608,59805000,60000,345000,0
1786643270608,59865000,60000,285000,0
1786643271609,59925000,60000,225000,0
1786643272609,59985000,60000,165000,0
1786643273609,60045000,60000,105000,0
1786643274609,60105000,60000,45000,0
1786643275609,60150000,45000,0,0
